query_id,query_type,baseline,accuracy_raw,latency_s,cost_usd,input_tokens,output_tokens,accuracy_percent
9,Out-of-Scope,FF_NO_CACHE,1.0,2.378722906112671,0.001156974,2468,52,100.0
9,Out-of-Scope,FF_NO_PROMPT,1.0,1.9034018516540527,0.001125228,1811,57,100.0
9,Out-of-Scope,FF_NO_PROMPT,1.0,2.0208077430725098,0.001082328,1811,46,100.0
9,Out-of-Scope,FF_NO_PROMPT,1.0,1.604111909866333,0.00173355,1811,46,100.0
9,Out-of-Scope,FF_NO_PRUNE,1.0,2.855250835418701,0.001732848,9801,53,100.0
9,Out-of-Scope,FF_NO_PRUNE,1.0,1.9053809642791748,0.001732848,9801,53,100.0
9,Out-of-Scope,FF_NO_PRUNE,1.0,2.0228779315948486,0.001732848,9801,53,100.0
10,Out-of-Scope,FF_FULL,1.0,3.3279359340667725,0.001872768,10418,104,100.0
10,Out-of-Scope,FF_FULL,1.0,3.667616844177246,0.001860408,10418,219,100.0
10,Out-of-Scope,FF_FULL,1.0,5.38966178894043,0.001841688,10418,219,100.0
10,Out-of-Scope,FF_NO_CACHE,1.0,2.395169973373413,0.001790568,9800,68,100.0
10,Out-of-Scope,FF_NO_CACHE,1.0,2.2333180904388428,0.001790568,9800,68,100.0
10,Out-of-Scope,FF_NO_CACHE,1.0,2.23732328414917,0.001806168,9800,72,100.0
10,Out-of-Scope,FF_NO_PROMPT,1.0,2.8284332752227783,0.001188486,2381,62,100.0
10,Out-of-Scope,FF_NO_PROMPT,1.0,2.0252931118011475,0.001211886,2381,68,100.0
10,Out-of-Scope,FF_NO_PROMPT,1.0,2.1164910793304443,0.002328495,2381,56,100.0
10,Out-of-Scope,FF_NO_PRUNE,1.0,2.4288201332092285,0.001790568,9800,68,100.0
10,Out-of-Scope,FF_NO_PRUNE,1.0,2.3267059326171875,0.001728168,9800,52,100.0
10,Out-of-Scope,FF_NO_PRUNE,1.0,3.0343260765075684,0.001806168,9800,72,100.0
11,Out-of-Scope,FF_FULL,1.0,0.6103181838989258,5.665e-05,616,31,100.0
11,Out-of-Scope,FF_FULL,1.0,4.249095916748047,0.001761228,10414,194,100.0
11,Out-of-Scope,FF_FULL,1.0,5.724717140197754,0.001758108,10414,198,100.0
11,Out-of-Scope,FF_NO_CACHE,1.0,2.657944679260254,0.001742208,9798,56,100.0
11,Out-of-Scope,FF_NO_CACHE,1.0,2.1578431129455566,0.001718808,9798,50,100.0
11,Out-of-Scope,FF_NO_CACHE,1.0,2.156341075897217,0.001753908,9798,59,100.0
11,Out-of-Scope,FF_NO_PROMPT,1.0,2.2747981548309326,0.001116726,2379,44,100.0
11,Out-of-Scope,FF_NO_PROMPT,1.0,1.7218341827392578,0.001116726,2379,44,100.0
11,Out-of-Scope,FF_NO_PROMPT,1.0,1.8543438911437988,0.001116726,2379,44,100.0
11,Out-of-Scope,FF_NO_PRUNE,1.0,2.011489152908325,0.001718808,9798,50,100.0
11,Out-of-Scope,FF_NO_PRUNE,1.0,2.1274049282073975,0.001695408,9798,44,100.0
11,Out-of-Scope,FF_NO_PRUNE,1.0,1.8319480419158936,0.001695408,9798,44,100.0
12,Out-of-Scope,FF_FULL,1.0,4.455546140670776,0.001282774,3113,214,100.0
12,Out-of-Scope,FF_FULL,1.0,4.584374904632568,0.001262154,3113,211,100.0
12,Out-of-Scope,FF_FULL,1.0,5.71390175819397,0.002568225,3113,228,100.0
12,Out-of-Scope,FF_NO_CACHE,1.0,2.1742780208587646,0.001188174,2491,59,100.0
12,Out-of-Scope,FF_NO_CACHE,1.0,2.0309090614318848,0.001199874,2491,62,100.0
12,Out-of-Scope,FF_NO_CACHE,1.0,2.7079360485076904,0.001188174,2491,59,100.0
12,Out-of-Scope,FF_NO_PROMPT,1.0,2.0079832077026367,0.001159548,1874,64,100.0
12,Out-of-Scope,FF_NO_PROMPT,1.0,2.337481737136841,0.001163448,1874,65,100.0
12,Out-of-Scope,FF_NO_PROMPT,1.0,2.646589994430542,0.00191529,1874,77,100.0
12,Out-of-Scope,FF_NO_PRUNE,1.0,2.1025102138519287,0.001746888,9804,56,100.0
12,Out-of-Scope,FF_NO_PRUNE,1.0,2.838258981704712,0.001789788,9804,67,100.0
12,Out-of-Scope,FF_NO_PRUNE,1.0,2.3596317768096924,0.001754688,9804,58,100.0
13,Predictive,FF_FULL,1.0,0.034135103225708,0.0,0,0,100.0
13,Predictive,FF_FULL,1.0,0.0225398540496826,0.0,0,0,100.0
13,Predictive,FF_FULL,1.0,0.0262327194213867,0.0,0,0,100.0
13,Predictive,FF_NO_CACHE,1.0,4.738347291946411,0.002243514,4966,272,100.0
13,Predictive,FF_NO_CACHE,1.0,5.59375262260437,0.002243514,4966,272,100.0
